Trade_No,Trade_Type,Date,TradeEntryTime,TradeEntryPrice,TradeExitTime,TradeExitPrice,NetTradePoints
319,Long,2020-05-22,3:16 PM,9110.3,9:18 AM,9056.9,-53.399999999999636
320,Long,2020-05-26,3:16 PM,9036.15,9:18 AM,9146.0,109.85000000000036
321,Short,2020-05-27,3:16 PM,9020.35,9:18 AM,9051.55,-31.19999999999891
322,Long,2020-05-28,3:16 PM,9322.3,9:18 AM,9381.65,59.350000000000364
323,Long,2020-05-29,3:16 PM,9487.2,9:18 AM,9419.9,-67.30000000000109
324,Long,2020-06-01,3:16 PM,9590.65,9:18 AM,9776.4,185.75
325,Short,2020-06-02,3:16 PM,9825.75,9:18 AM,9835.25,-9.5
326,Long,2020-06-03,3:16 PM,9977.95,9:18 AM,10141.1,163.14999999999964
327,Short,2020-06-04,3:16 PM,10047.45,9:18 AM,10091.95,-44.5
328,Long,2020-06-05,3:16 PM,10022.9,9:18 AM,10099.95,77.05000000000109
329,Long,2020-06-08,3:16 PM,10139.15,9:18 AM,10293.0,153.85000000000036
330,Short,2020-06-09,3:16 PM,10163.35,9:18 AM,10178.25,-14.899999999999636
331,Short,2020-06-10,3:16 PM,10049.85,9:18 AM,10100.85,-51.0
332,Long,2020-06-11,3:16 PM,10138.85,9:18 AM,10054.6,-84.25
333,Short,2020-06-12,3:16 PM,9895.2,9:18 AM,9653.9,241.3000000000011
334,Long,2020-06-15,3:16 PM,9978.9,9:18 AM,9902.2,-76.69999999999891
335,Short,2020-06-16,3:16 PM,9799.8,9:18 AM,10036.6,-236.8000000000011
336,Long,2020-06-17,3:16 PM,9914.5,9:18 AM,9857.6,-56.899999999999636
337,Short,2020-06-18,3:16 PM,9884.85,9:18 AM,9875.75,9.100000000000364
338,Long,2020-06-19,3:16 PM,10082.9,9:18 AM,10150.5,67.60000000000036
339,Long,2020-06-22,3:16 PM,10246.35,9:18 AM,10308.55,62.19999999999891
340,Short,2020-06-23,3:16 PM,10318.2,9:18 AM,10353.95,-35.75
341,Long,2020-06-24,3:16 PM,10464.2,9:18 AM,10534.8,70.59999999999854
342,Short,2020-06-25,3:16 PM,10301.55,9:18 AM,10231.9,69.64999999999964
343,Short,2020-06-26,3:16 PM,10283.7,9:18 AM,10366.45,-82.75
344,Long,2020-06-29,3:16 PM,10382.45,9:18 AM,10321.5,-60.95000000000073
345,Long,2020-06-30,3:16 PM,10324.15,9:18 AM,10387.25,63.100000000000364
346,Short,2020-07-01,3:16 PM,10304.8,9:18 AM,10321.8,-17.0
347,Long,2020-07-02,3:16 PM,10429.5,9:18 AM,10505.15,75.64999999999964
348,Short,2020-07-03,3:16 PM,10543.05,9:18 AM,10608.4,-65.35000000000036
349,Long,2020-07-06,3:16 PM,10607.35,9:18 AM,10700.7,93.35000000000036
350,Long,2020-07-07,3:16 PM,10761.25,9:18 AM,10761.35,0.1000000000003638
351,Long,2020-07-08,3:16 PM,10799.65,9:18 AM,10826.2,26.55000000000109
352,Short,2020-07-09,3:16 PM,10703.45,9:18 AM,10758.95,-55.5
353,Long,2020-07-10,3:16 PM,10811.35,9:18 AM,10767.9,-43.45000000000073
354,Short,2020-07-13,3:16 PM,10761.1,9:18 AM,10858.1,-97.0
355,Short,2020-07-14,3:16 PM,10799.6,9:18 AM,10742.25,57.350000000000364
356,Short,2020-07-15,3:16 PM,10615.6,9:18 AM,10704.0,-88.39999999999964
357,Short,2020-07-16,3:16 PM,10597.75,9:18 AM,10637.1,-39.350000000000364
358,Long,2020-07-17,3:16 PM,10735.1,9:18 AM,10789.05,53.94999999999891
359,Long,2020-07-20,3:16 PM,10902.95,9:18 AM,10965.85,62.899999999999636
360,Long,2020-07-21,3:16 PM,11027.7,9:18 AM,11134.2,106.5
361,Short,2020-07-22,3:16 PM,11159.05,9:18 AM,11145.0,14.049999999999272
362,Long,2020-07-23,3:16 PM,11134.35,9:18 AM,11150.6,16.25
363,Long,2020-07-24,3:16 PM,11213.55,9:18 AM,11141.55,-72.0
364,Long,2020-07-27,3:16 PM,11200.0,9:18 AM,11210.4,10.399999999999636
365,Short,2020-07-28,3:16 PM,11128.3,9:18 AM,11185.35,-57.05000000000109
366,Long,2020-07-29,3:16 PM,11300.85,9:18 AM,11319.15,18.299999999999272
367,Long,2020-07-30,3:16 PM,11209.25,9:18 AM,11261.85,52.600000000000364
368,Short,2020-07-31,3:16 PM,11107.45,9:18 AM,11073.8,33.650000000001455
369,Long,2020-08-03,3:16 PM,11068.5,9:18 AM,11013.7,-54.79999999999927
370,Short,2020-08-04,3:16 PM,10892.25,9:18 AM,10965.55,-73.29999999999927
371,Long,2020-08-05,3:16 PM,11095.75,9:18 AM,11185.2,89.45000000000073
372,Long,2020-08-06,3:16 PM,11107.95,9:18 AM,11154.6,46.649999999999636
373,Long,2020-08-07,3:16 PM,11200.95,9:18 AM,11174.75,-26.200000000000728
374,Short,2020-08-10,3:16 PM,11212.95,9:18 AM,11285.45,-72.5
375,Short,2020-08-11,3:16 PM,11265.45,9:18 AM,11357.75,-92.29999999999927
376,Short,2020-08-12,3:16 PM,11322.6,9:18 AM,11257.05,65.55000000000109
377,Short,2020-08-13,3:16 PM,11308.5,9:18 AM,11344.6,-36.100000000000364
378,Short,2020-08-14,3:16 PM,11299.25,9:18 AM,11345.55,-46.29999999999927
379,Long,2020-08-17,3:16 PM,11180.55,9:18 AM,11229.8,49.25
380,Long,2020-08-18,3:16 PM,11241.9,9:18 AM,11280.6,38.70000000000073
381,Short,2020-08-19,3:16 PM,11381.1,9:18 AM,11446.75,-65.64999999999964
382,Short,2020-08-20,3:16 PM,11404.4,9:18 AM,11324.5,79.89999999999964
383,Short,2020-08-21,3:16 PM,11308.25,9:18 AM,11394.2,-85.95000000000073
384,Short,2020-08-24,3:16 PM,11371.95,9:18 AM,11435.35,-63.399999999999636
385,Short,2020-08-25,3:16 PM,11467.3,9:18 AM,11514.6,-47.30000000000109
386,Long,2020-08-26,3:16 PM,11473.1,9:18 AM,11494.45,21.350000000000364
387,Long,2020-08-27,3:16 PM,11551.3,9:18 AM,11599.7,48.400000000001455
388,Short,2020-08-28,3:16 PM,11555.4,9:18 AM,11610.95,-55.55000000000109
389,Short,2020-08-31,3:16 PM,11640.05,9:18 AM,11773.85,-133.8000000000011
390,Long,2020-09-01,3:16 PM,11416.2,9:18 AM,11393.05,-23.150000000001455
391,Long,2020-09-02,3:16 PM,11469.3,9:18 AM,11474.6,5.300000000001091
392,Short,2020-09-03,3:16 PM,11527.75,9:18 AM,11574.7,-46.95000000000073
393,Short,2020-09-04,3:16 PM,11521.65,9:18 AM,11363.75,157.89999999999964
394,Long,2020-09-07,3:16 PM,11338.4,9:18 AM,11347.4,9.0
395,Long,2020-09-08,3:16 PM,11365.8,9:18 AM,11347.0,-18.799999999999272
396,Short,2020-09-09,3:16 PM,11326.3,9:18 AM,11248.65,77.64999999999964
397,Long,2020-09-10,3:16 PM,11286.15,9:18 AM,11342.85,56.70000000000073
398,Long,2020-09-11,3:16 PM,11451.55,9:18 AM,11463.45,11.900000000001455
399,Long,2020-09-14,3:16 PM,11466.7,9:18 AM,11548.1,81.39999999999964
400,Long,2020-09-15,3:16 PM,11446.85,9:18 AM,11479.7,32.850000000000364
401,Short,2020-09-16,3:16 PM,11513.6,9:18 AM,11536.65,-23.049999999999272
402,Short,2020-09-17,3:16 PM,11600.4,9:18 AM,11555.65,44.75
403,Long,2020-09-18,3:16 PM,11524.5,9:18 AM,11574.05,49.54999999999927
404,Long,2020-09-21,3:16 PM,11504.75,9:18 AM,11509.45,4.700000000000728
405,Short,2020-09-22,3:16 PM,11255.8,9:18 AM,11234.2,21.599999999998545
406,Long,2020-09-23,3:16 PM,11157.3,9:18 AM,11247.35,90.05000000000109
407,Long,2020-09-24,3:16 PM,11129.1,9:18 AM,10991.9,-137.20000000000073
408,Short,2020-09-25,3:16 PM,10802.95,9:18 AM,10919.6,-116.64999999999964
409,Long,2020-09-28,3:16 PM,11046.1,9:18 AM,11105.65,59.54999999999927
410,Long,2020-09-29,3:16 PM,11227.25,9:18 AM,11288.15,60.899999999999636
411,Short,2020-09-30,3:16 PM,11225.2,9:18 AM,11216.15,9.050000000001091
412,Short,2020-10-01,3:16 PM,11245.8,9:18 AM,11365.1,-119.30000000000109
413,Long,2020-10-05,3:16 PM,11419.75,9:18 AM,11513.4,93.64999999999964
414,Short,2020-10-06,3:16 PM,11505.2,9:18 AM,11600.1,-94.89999999999964
415,Long,2020-10-07,3:16 PM,11660.65,9:18 AM,11655.5,-5.149999999999636
416,Short,2020-10-08,3:16 PM,11733.35,9:18 AM,11847.5,-114.14999999999964
417,Long,2020-10-09,3:16 PM,11838.4,9:18 AM,11870.35,31.950000000000728
418,Long,2020-10-12,3:16 PM,11911.7,9:18 AM,12011.05,99.34999999999854
419,Long,2020-10-13,3:16 PM,11930.65,9:18 AM,11919.35,-11.299999999999272
420,Short,2020-10-14,3:16 PM,11937.7,9:18 AM,11909.05,28.650000000001455
421,Long,2020-10-15,3:16 PM,11973.7,9:18 AM,11970.75,-2.9500000000007276
422,Short,2020-10-16,3:16 PM,11669.4,9:18 AM,11755.25,-85.85000000000036
423,Long,2020-10-19,3:16 PM,11763.15,9:18 AM,11842.65,79.5
424,Long,2020-10-20,3:16 PM,11875.0,9:18 AM,11858.45,-16.549999999999272
425,Long,2020-10-21,3:16 PM,11897.85,9:18 AM,11982.6,84.75
426,Long,2020-10-22,3:16 PM,11954.65,9:18 AM,11929.95,-24.69999999999891
427,Long,2020-10-23,3:16 PM,11900.6,9:18 AM,11960.65,60.04999999999927
428,Short,2020-10-26,3:16 PM,11929.6,9:18 AM,11908.5,21.100000000000364
429,Long,2020-10-27,3:16 PM,11773.6,9:18 AM,11781.75,8.149999999999636
430,Short,2020-10-28,3:16 PM,11886.5,9:18 AM,11868.3,18.200000000000728
431,Short,2020-10-29,3:16 PM,11728.05,9:18 AM,11621.15,106.89999999999964
432,Long,2020-10-30,3:16 PM,11674.75,9:18 AM,11670.4,-4.350000000000364
433,Long,2020-11-02,3:16 PM,11649.3,9:18 AM,11657.8,8.5
434,Short,2020-11-03,3:16 PM,11644.75,9:18 AM,11738.65,-93.89999999999964
435,Long,2020-11-04,3:16 PM,11811.0,9:18 AM,11859.55,48.54999999999927
436,Long,2020-11-05,3:16 PM,11905.2,9:18 AM,12055.4,150.1999999999989
437,Long,2020-11-06,3:16 PM,12119.85,9:18 AM,12157.45,37.600000000000364
438,Long,2020-11-09,3:16 PM,12267.35,9:18 AM,12415.35,148.0
439,Long,2020-11-10,3:16 PM,12461.3,9:18 AM,12504.35,43.05000000000109
440,Long,2020-11-11,3:16 PM,12625.95,9:18 AM,12701.85,75.89999999999964
